7.231440000000000000e+05,6.700000000000000000e+01
7.231450000000000000e+05,6.500000000000000000e+01
7.231460000000000000e+05,7.000000000000000000e+01
7.231470000000000000e+05,7.000000000000000000e+01
7.231480000000000000e+05,9.400000000000000000e+01
7.231490000000000000e+05,1.030000000000000000e+02
7.231500000000000000e+05,1.270000000000000000e+02
7.231510000000000000e+05,1.270000000000000000e+02
7.231520000000000000e+05,1.310000000000000000e+02
7.231530000000000000e+05,1.370000000000000000e+02
7.231540000000000000e+05,1.320000000000000000e+02
7.231550000000000000e+05,1.260000000000000000e+02
7.231560000000000000e+05,1.220000000000000000e+02
7.231570000000000000e+05,1.210000000000000000e+02
7.231580000000000000e+05,1.150000000000000000e+02
7.231590000000000000e+05,1.360000000000000000e+02
7.231600000000000000e+05,1.520000000000000000e+02
7.231610000000000000e+05,1.420000000000000000e+02
7.231620000000000000e+05,1.380000000000000000e+02
7.231630000000000000e+05,1.370000000000000000e+02
7.231640000000000000e+05,1.200000000000000000e+02
7.231650000000000000e+05,1.040000000000000000e+02
7.231660000000000000e+05,1.030000000000000000e+02
7.231670000000000000e+05,1.010000000000000000e+02
7.231680000000000000e+05,1.000000000000000000e+02
7.231690000000000000e+05,9.900000000000000000e+01
7.231700000000000000e+05,1.100000000000000000e+02
7.231710000000000000e+05,1.110000000000000000e+02
7.231720000000000000e+05,1.160000000000000000e+02
7.231730000000000000e+05,1.160000000000000000e+02
7.231740000000000000e+05,1.160000000000000000e+02
7.231750000000000000e+05,1.100000000000000000e+02
7.231760000000000000e+05,1.050000000000000000e+02
7.231770000000000000e+05,1.070000000000000000e+02
7.231780000000000000e+05,1.180000000000000000e+02
7.231790000000000000e+05,1.120000000000000000e+02
7.231800000000000000e+05,1.100000000000000000e+02
7.231820000000000000e+05,1.070000000000000000e+02
7.231830000000000000e+05,1.060000000000000000e+02
7.231840000000000000e+05,1.050000000000000000e+02
7.231850000000000000e+05,1.040000000000000000e+02
7.231860000000000000e+05,1.060000000000000000e+02
7.231870000000000000e+05,1.040000000000000000e+02
7.231880000000000000e+05,1.040000000000000000e+02
7.231890000000000000e+05,1.150000000000000000e+02
7.231900000000000000e+05,1.140000000000000000e+02
7.231910000000000000e+05,1.120000000000000000e+02
7.231920000000000000e+05,1.100000000000000000e+02
7.231930000000000000e+05,1.090000000000000000e+02
7.231940000000000000e+05,1.070000000000000000e+02
7.231950000000000000e+05,1.060000000000000000e+02
7.231960000000000000e+05,1.060000000000000000e+02
7.231970000000000000e+05,1.060000000000000000e+02
7.231980000000000000e+05,1.080000000000000000e+02
7.231990000000000000e+05,1.000000000000000000e+02
7.232000000000000000e+05,9.500000000000000000e+01
7.232010000000000000e+05,9.100000000000000000e+01
7.232020000000000000e+05,8.600000000000000000e+01
7.232030000000000000e+05,9.500000000000000000e+01
7.232040000000000000e+05,9.500000000000000000e+01
7.232050000000000000e+05,9.200000000000000000e+01
7.232060000000000000e+05,1.000000000000000000e+02
7.232070000000000000e+05,1.010000000000000000e+02
7.232080000000000000e+05,1.080000000000000000e+02
7.232090000000000000e+05,1.100000000000000000e+02
7.232100000000000000e+05,1.090000000000000000e+02
7.232110000000000000e+05,1.070000000000000000e+02
7.232120000000000000e+05,1.040000000000000000e+02
7.232130000000000000e+05,1.030000000000000000e+02
7.232140000000000000e+05,1.020000000000000000e+02
7.232150000000000000e+05,1.000000000000000000e+02
7.232160000000000000e+05,1.000000000000000000e+02
7.232170000000000000e+05,9.900000000000000000e+01
7.232180000000000000e+05,9.900000000000000000e+01
7.232190000000000000e+05,9.900000000000000000e+01
7.232200000000000000e+05,9.900000000000000000e+01
7.232210000000000000e+05,9.900000000000000000e+01
7.232220000000000000e+05,9.800000000000000000e+01
7.232230000000000000e+05,1.050000000000000000e+02
7.232240000000000000e+05,1.170000000000000000e+02
7.232250000000000000e+05,1.220000000000000000e+02
7.232260000000000000e+05,1.380000000000000000e+02
7.232270000000000000e+05,1.420000000000000000e+02
7.232280000000000000e+05,1.570000000000000000e+02
7.232290000000000000e+05,1.670000000000000000e+02
7.232300000000000000e+05,1.630000000000000000e+02
7.232310000000000000e+05,1.630000000000000000e+02
7.232320000000000000e+05,1.630000000000000000e+02
7.232330000000000000e+05,1.600000000000000000e+02
7.232340000000000000e+05,1.550000000000000000e+02
7.232350000000000000e+05,1.600000000000000000e+02
7.232360000000000000e+05,1.590000000000000000e+02
7.232370000000000000e+05,1.590000000000000000e+02
7.232380000000000000e+05,1.570000000000000000e+02
7.232390000000000000e+05,1.560000000000000000e+02
7.232400000000000000e+05,1.540000000000000000e+02
7.232410000000000000e+05,1.530000000000000000e+02
7.232420000000000000e+05,1.650000000000000000e+02
7.232430000000000000e+05,1.660000000000000000e+02
7.232440000000000000e+05,1.680000000000000000e+02
7.232450000000000000e+05,1.650000000000000000e+02
7.232460000000000000e+05,1.620000000000000000e+02
7.232470000000000000e+05,1.670000000000000000e+02
7.232480000000000000e+05,1.630000000000000000e+02
7.232490000000000000e+05,1.580000000000000000e+02
7.232500000000000000e+05,1.560000000000000000e+02
7.232510000000000000e+05,1.550000000000000000e+02
7.232520000000000000e+05,1.530000000000000000e+02
7.232530000000000000e+05,1.520000000000000000e+02
7.232540000000000000e+05,1.530000000000000000e+02
7.232550000000000000e+05,1.620000000000000000e+02
7.232560000000000000e+05,1.580000000000000000e+02
7.232570000000000000e+05,1.570000000000000000e+02
7.232580000000000000e+05,1.560000000000000000e+02
7.232590000000000000e+05,1.550000000000000000e+02
7.232600000000000000e+05,1.530000000000000000e+02
7.232610000000000000e+05,1.650000000000000000e+02
7.232620000000000000e+05,1.640000000000000000e+02
7.232630000000000000e+05,1.760000000000000000e+02
7.232640000000000000e+05,1.810000000000000000e+02
7.232650000000000000e+05,1.690000000000000000e+02
7.232660000000000000e+05,1.650000000000000000e+02
7.232670000000000000e+05,1.650000000000000000e+02
7.232680000000000000e+05,1.740000000000000000e+02
7.232690000000000000e+05,1.790000000000000000e+02
7.232700000000000000e+05,2.100000000000000000e+02
7.232710000000000000e+05,2.030000000000000000e+02
7.232720000000000000e+05,1.990000000000000000e+02
7.232730000000000000e+05,2.020000000000000000e+02
7.232740000000000000e+05,1.990000000000000000e+02
7.232750000000000000e+05,2.360000000000000000e+02
7.232760000000000000e+05,2.250000000000000000e+02
7.232770000000000000e+05,2.200000000000000000e+02
7.232780000000000000e+05,2.230000000000000000e+02
7.232790000000000000e+05,2.290000000000000000e+02
7.232800000000000000e+05,2.260000000000000000e+02
7.232810000000000000e+05,2.380000000000000000e+02
7.232820000000000000e+05,2.360000000000000000e+02
7.232830000000000000e+05,2.350000000000000000e+02
7.232840000000000000e+05,2.260000000000000000e+02
7.232850000000000000e+05,2.170000000000000000e+02
7.232860000000000000e+05,2.150000000000000000e+02
7.232870000000000000e+05,2.110000000000000000e+02
7.232880000000000000e+05,2.070000000000000000e+02
7.232890000000000000e+05,2.010000000000000000e+02
7.232900000000000000e+05,1.950000000000000000e+02
7.232910000000000000e+05,1.960000000000000000e+02
7.232920000000000000e+05,1.960000000000000000e+02
7.232930000000000000e+05,1.880000000000000000e+02
7.232940000000000000e+05,1.900000000000000000e+02
7.232950000000000000e+05,1.900000000000000000e+02
7.232960000000000000e+05,1.860000000000000000e+02
7.232970000000000000e+05,1.850000000000000000e+02
7.232980000000000000e+05,1.930000000000000000e+02
7.232990000000000000e+05,1.860000000000000000e+02
7.233000000000000000e+05,1.800000000000000000e+02
7.233010000000000000e+05,3.260000000000000000e+02
7.233020000000000000e+05,3.250000000000000000e+02
7.233030000000000000e+05,3.240000000000000000e+02
7.233040000000000000e+05,3.220000000000000000e+02
7.233050000000000000e+05,3.280000000000000000e+02
7.233060000000000000e+05,3.320000000000000000e+02
7.233070000000000000e+05,3.270000000000000000e+02
7.233080000000000000e+05,3.270000000000000000e+02
7.233090000000000000e+05,3.260000000000000000e+02
7.233100000000000000e+05,3.240000000000000000e+02
7.233110000000000000e+05,3.380000000000000000e+02
7.233120000000000000e+05,3.260000000000000000e+02
7.233130000000000000e+05,3.220000000000000000e+02
7.233140000000000000e+05,3.200000000000000000e+02
7.233150000000000000e+05,3.290000000000000000e+02
7.233160000000000000e+05,3.250000000000000000e+02
7.233170000000000000e+05,3.200000000000000000e+02
7.233180000000000000e+05,3.170000000000000000e+02
7.233190000000000000e+05,3.120000000000000000e+02
7.233200000000000000e+05,3.090000000000000000e+02
7.233210000000000000e+05,3.050000000000000000e+02
7.233220000000000000e+05,3.000000000000000000e+02
7.233230000000000000e+05,2.980000000000000000e+02
7.233240000000000000e+05,2.900000000000000000e+02
7.233250000000000000e+05,2.850000000000000000e+02
7.233260000000000000e+05,2.820000000000000000e+02
7.233270000000000000e+05,2.800000000000000000e+02
7.233280000000000000e+05,2.780000000000000000e+02
7.233290000000000000e+05,2.750000000000000000e+02
7.233300000000000000e+05,2.650000000000000000e+02
7.233310000000000000e+05,2.630000000000000000e+02
7.233320000000000000e+05,2.550000000000000000e+02
7.233330000000000000e+05,2.530000000000000000e+02
7.233340000000000000e+05,2.500000000000000000e+02
7.233350000000000000e+05,2.480000000000000000e+02
7.233360000000000000e+05,2.480000000000000000e+02
7.233370000000000000e+05,2.460000000000000000e+02
7.233380000000000000e+05,2.450000000000000000e+02
7.233390000000000000e+05,2.420000000000000000e+02
7.233400000000000000e+05,2.430000000000000000e+02
7.233410000000000000e+05,2.440000000000000000e+02
7.233420000000000000e+05,2.440000000000000000e+02
7.233430000000000000e+05,2.420000000000000000e+02
7.233440000000000000e+05,2.520000000000000000e+02
7.233450000000000000e+05,2.470000000000000000e+02
7.233460000000000000e+05,2.340000000000000000e+02
7.233470000000000000e+05,2.400000000000000000e+02
7.233480000000000000e+05,2.400000000000000000e+02
7.233490000000000000e+05,2.450000000000000000e+02
7.233500000000000000e+05,2.430000000000000000e+02
7.233510000000000000e+05,2.420000000000000000e+02
7.233520000000000000e+05,2.400000000000000000e+02
7.233530000000000000e+05,2.410000000000000000e+02
7.233540000000000000e+05,2.400000000000000000e+02
7.233550000000000000e+05,2.380000000000000000e+02
7.233560000000000000e+05,2.330000000000000000e+02
7.233570000000000000e+05,2.250000000000000000e+02
7.233580000000000000e+05,2.270000000000000000e+02
7.233590000000000000e+05,2.230000000000000000e+02
7.233600000000000000e+05,2.120000000000000000e+02
7.233610000000000000e+05,2.080000000000000000e+02
7.233620000000000000e+05,2.080000000000000000e+02
7.233630000000000000e+05,2.040000000000000000e+02
7.233640000000000000e+05,1.920000000000000000e+02
7.233650000000000000e+05,1.850000000000000000e+02
7.233660000000000000e+05,1.800000000000000000e+02
7.233670000000000000e+05,1.720000000000000000e+02
7.233680000000000000e+05,1.700000000000000000e+02
7.233690000000000000e+05,1.650000000000000000e+02
7.233700000000000000e+05,1.620000000000000000e+02
7.233710000000000000e+05,1.580000000000000000e+02
7.233720000000000000e+05,1.560000000000000000e+02
7.233730000000000000e+05,1.520000000000000000e+02
7.233740000000000000e+05,1.500000000000000000e+02
7.233750000000000000e+05,1.480000000000000000e+02
7.233760000000000000e+05,1.350000000000000000e+02
7.233770000000000000e+05,1.300000000000000000e+02
7.233780000000000000e+05,1.250000000000000000e+02
7.233790000000000000e+05,1.200000000000000000e+02
7.233800000000000000e+05,1.150000000000000000e+02
7.233810000000000000e+05,1.100000000000000000e+02
7.233820000000000000e+05,1.050000000000000000e+02
7.233830000000000000e+05,9.500000000000000000e+01
7.233840000000000000e+05,8.500000000000000000e+01
7.233850000000000000e+05,7.500000000000000000e+01
7.233860000000000000e+05,6.500000000000000000e+01
7.233870000000000000e+05,5.500000000000000000e+01
7.233880000000000000e+05,4.500000000000000000e+01
7.233890000000000000e+05,2.500000000000000000e+01
7.233900000000000000e+05,1.500000000000000000e+01
7.233910000000000000e+05,1.000000000000000000e+01
7.233920000000000000e+05,7.000000000000000000e+00
7.233930000000000000e+05,0.000000000000000000e+00
7.233940000000000000e+05,0.000000000000000000e+00
7.233950000000000000e+05,0.000000000000000000e+00
7.233960000000000000e+05,0.000000000000000000e+00
7.233970000000000000e+05,0.000000000000000000e+00
7.233980000000000000e+05,0.000000000000000000e+00
7.233990000000000000e+05,0.000000000000000000e+00
7.234000000000000000e+05,0.000000000000000000e+00
7.234010000000000000e+05,0.000000000000000000e+00
7.234020000000000000e+05,0.000000000000000000e+00
7.234030000000000000e+05,0.000000000000000000e+00
7.234040000000000000e+05,0.000000000000000000e+00
7.234050000000000000e+05,0.000000000000000000e+00
7.234060000000000000e+05,0.000000000000000000e+00
7.234070000000000000e+05,0.000000000000000000e+00
7.234080000000000000e+05,0.000000000000000000e+00
7.234090000000000000e+05,0.000000000000000000e+00
7.234100000000000000e+05,0.000000000000000000e+00
7.234110000000000000e+05,0.000000000000000000e+00
7.234120000000000000e+05,0.000000000000000000e+00
7.234130000000000000e+05,0.000000000000000000e+00
7.234140000000000000e+05,0.000000000000000000e+00
7.234150000000000000e+05,0.000000000000000000e+00
7.234160000000000000e+05,0.000000000000000000e+00
7.234170000000000000e+05,0.000000000000000000e+00
7.234180000000000000e+05,0.000000000000000000e+00
7.234190000000000000e+05,0.000000000000000000e+00
7.234200000000000000e+05,0.000000000000000000e+00
7.234210000000000000e+05,0.000000000000000000e+00
7.234220000000000000e+05,0.000000000000000000e+00
7.234230000000000000e+05,0.000000000000000000e+00
7.234240000000000000e+05,0.000000000000000000e+00
7.234250000000000000e+05,0.000000000000000000e+00
7.234260000000000000e+05,0.000000000000000000e+00
7.234270000000000000e+05,0.000000000000000000e+00
7.234280000000000000e+05,0.000000000000000000e+00
7.234290000000000000e+05,0.000000000000000000e+00
7.234300000000000000e+05,0.000000000000000000e+00
7.234310000000000000e+05,0.000000000000000000e+00
7.234320000000000000e+05,0.000000000000000000e+00
7.234330000000000000e+05,0.000000000000000000e+00
7.234340000000000000e+05,0.000000000000000000e+00
7.234350000000000000e+05,0.000000000000000000e+00
7.234360000000000000e+05,0.000000000000000000e+00
7.234370000000000000e+05,0.000000000000000000e+00
7.234380000000000000e+05,0.000000000000000000e+00
7.234390000000000000e+05,0.000000000000000000e+00
7.234400000000000000e+05,0.000000000000000000e+00
7.234410000000000000e+05,0.000000000000000000e+00
7.234420000000000000e+05,0.000000000000000000e+00
7.234430000000000000e+05,0.000000000000000000e+00
7.234440000000000000e+05,8.000000000000000000e+00
7.234450000000000000e+05,1.500000000000000000e+01
7.234460000000000000e+05,1.200000000000000000e+01
7.234470000000000000e+05,1.200000000000000000e+01
7.234480000000000000e+05,1.600000000000000000e+01
7.234490000000000000e+05,1.300000000000000000e+01
7.234500000000000000e+05,1.600000000000000000e+01
7.234510000000000000e+05,2.000000000000000000e+01
7.234520000000000000e+05,2.000000000000000000e+01
7.234530000000000000e+05,1.600000000000000000e+01
7.234540000000000000e+05,1.200000000000000000e+01
7.234550000000000000e+05,1.600000000000000000e+01
7.234560000000000000e+05,1.800000000000000000e+01
7.234570000000000000e+05,1.600000000000000000e+01
7.234580000000000000e+05,1.600000000000000000e+01
7.234590000000000000e+05,1.200000000000000000e+01
7.234600000000000000e+05,1.600000000000000000e+01
7.234610000000000000e+05,2.700000000000000000e+01
7.234620000000000000e+05,3.500000000000000000e+01
7.234630000000000000e+05,3.700000000000000000e+01
7.234640000000000000e+05,3.500000000000000000e+01
7.234650000000000000e+05,3.000000000000000000e+01
7.234660000000000000e+05,2.800000000000000000e+01
7.234670000000000000e+05,2.500000000000000000e+01
7.234680000000000000e+05,2.300000000000000000e+01
7.234690000000000000e+05,2.000000000000000000e+01
7.234700000000000000e+05,1.800000000000000000e+01
7.234710000000000000e+05,1.700000000000000000e+01
7.234720000000000000e+05,1.500000000000000000e+01
7.234730000000000000e+05,1.200000000000000000e+01
7.234740000000000000e+05,1.200000000000000000e+01
7.234750000000000000e+05,1.000000000000000000e+01
7.234760000000000000e+05,1.000000000000000000e+01
7.234770000000000000e+05,8.000000000000000000e+00
7.234780000000000000e+05,8.000000000000000000e+00
7.234790000000000000e+05,6.000000000000000000e+00
7.234800000000000000e+05,2.900000000000000000e+01
7.234810000000000000e+05,4.000000000000000000e+01
7.234820000000000000e+05,5.200000000000000000e+01
7.234830000000000000e+05,5.600000000000000000e+01
7.234840000000000000e+05,4.500000000000000000e+01
7.234850000000000000e+05,3.600000000000000000e+01
7.234860000000000000e+05,3.000000000000000000e+01
7.234870000000000000e+05,2.800000000000000000e+01
7.234880000000000000e+05,2.800000000000000000e+01
7.234890000000000000e+05,2.800000000000000000e+01
7.234900000000000000e+05,2.700000000000000000e+01
7.234910000000000000e+05,2.600000000000000000e+01
7.234920000000000000e+05,2.600000000000000000e+01
7.234930000000000000e+05,2.600000000000000000e+01
7.234940000000000000e+05,2.500000000000000000e+01
7.234950000000000000e+05,2.000000000000000000e+01
7.234960000000000000e+05,3.500000000000000000e+01
7.234970000000000000e+05,3.800000000000000000e+01
7.234990000000000000e+05,5.500000000000000000e+01
7.235000000000000000e+05,6.200000000000000000e+01
7.235010000000000000e+05,6.000000000000000000e+01
7.235050000000000000e+05,1.000000000000000000e+02
7.235060000000000000e+05,1.100000000000000000e+02
7.235070000000000000e+05,1.180000000000000000e+02
7.235080000000000000e+05,1.150000000000000000e+02
7.235090000000000000e+05,1.120000000000000000e+02
7.235100000000000000e+05,1.080000000000000000e+02
7.235110000000000000e+05,1.050000000000000000e+02
7.235120000000000000e+05,1.040000000000000000e+02
7.235130000000000000e+05,1.040000000000000000e+02
7.235140000000000000e+05,1.030000000000000000e+02
7.235150000000000000e+05,8.800000000000000000e+01
7.235160000000000000e+05,1.050000000000000000e+02
7.235170000000000000e+05,9.800000000000000000e+01
7.235180000000000000e+05,1.010000000000000000e+02
7.235200000000000000e+05,1.390000000000000000e+02
7.235210000000000000e+05,1.480000000000000000e+02
7.235220000000000000e+05,1.470000000000000000e+02
7.235230000000000000e+05,1.720000000000000000e+02
7.235240000000000000e+05,1.840000000000000000e+02
7.235250000000000000e+05,1.840000000000000000e+02
7.235260000000000000e+05,1.690000000000000000e+02
7.235270000000000000e+05,1.610000000000000000e+02
7.235280000000000000e+05,1.680000000000000000e+02
7.235290000000000000e+05,1.650000000000000000e+02
7.235300000000000000e+05,1.590000000000000000e+02
7.235310000000000000e+05,1.550000000000000000e+02
7.235320000000000000e+05,1.470000000000000000e+02
7.235330000000000000e+05,1.520000000000000000e+02
7.235340000000000000e+05,1.540000000000000000e+02
7.235350000000000000e+05,1.500000000000000000e+02
7.235360000000000000e+05,1.500000000000000000e+02
7.235370000000000000e+05,1.490000000000000000e+02
7.235380000000000000e+05,1.540000000000000000e+02
7.235390000000000000e+05,1.530000000000000000e+02
7.235400000000000000e+05,1.560000000000000000e+02
7.235410000000000000e+05,1.530000000000000000e+02
7.235420000000000000e+05,1.510000000000000000e+02
7.235430000000000000e+05,1.540000000000000000e+02
7.235440000000000000e+05,1.540000000000000000e+02
7.235450000000000000e+05,1.540000000000000000e+02
7.235470000000000000e+05,1.550000000000000000e+02
7.235480000000000000e+05,1.550000000000000000e+02
7.235490000000000000e+05,1.540000000000000000e+02
7.235500000000000000e+05,1.530000000000000000e+02
7.235510000000000000e+05,1.510000000000000000e+02
7.235520000000000000e+05,1.550000000000000000e+02
7.235530000000000000e+05,1.600000000000000000e+02
7.235540000000000000e+05,1.570000000000000000e+02
7.235550000000000000e+05,1.550000000000000000e+02
7.235560000000000000e+05,1.600000000000000000e+02
7.235570000000000000e+05,1.580000000000000000e+02
7.235580000000000000e+05,1.570000000000000000e+02
7.235590000000000000e+05,1.550000000000000000e+02
7.235600000000000000e+05,1.550000000000000000e+02
7.235610000000000000e+05,1.710000000000000000e+02
7.235620000000000000e+05,1.780000000000000000e+02
7.235630000000000000e+05,1.830000000000000000e+02
7.235640000000000000e+05,1.820000000000000000e+02
7.235650000000000000e+05,1.820000000000000000e+02
7.235660000000000000e+05,1.790000000000000000e+02
7.235670000000000000e+05,1.840000000000000000e+02
7.235680000000000000e+05,1.960000000000000000e+02
7.235690000000000000e+05,2.200000000000000000e+02
7.235700000000000000e+05,2.160000000000000000e+02
7.235710000000000000e+05,2.540000000000000000e+02
7.235720000000000000e+05,2.440000000000000000e+02
7.235730000000000000e+05,2.390000000000000000e+02
7.235740000000000000e+05,2.380000000000000000e+02
7.235750000000000000e+05,2.410000000000000000e+02
7.235760000000000000e+05,2.520000000000000000e+02
7.235770000000000000e+05,2.490000000000000000e+02
7.235780000000000000e+05,2.430000000000000000e+02
7.235790000000000000e+05,2.390000000000000000e+02
7.235800000000000000e+05,2.350000000000000000e+02
7.235810000000000000e+05,2.320000000000000000e+02
7.235820000000000000e+05,2.290000000000000000e+02
7.235830000000000000e+05,2.250000000000000000e+02
7.235840000000000000e+05,2.230000000000000000e+02
7.235850000000000000e+05,2.200000000000000000e+02
7.235860000000000000e+05,2.230000000000000000e+02
7.235870000000000000e+05,2.300000000000000000e+02
7.235880000000000000e+05,2.520000000000000000e+02
7.235890000000000000e+05,2.700000000000000000e+02
7.235900000000000000e+05,2.710000000000000000e+02
7.235910000000000000e+05,2.760000000000000000e+02
7.235920000000000000e+05,2.860000000000000000e+02
7.235930000000000000e+05,2.880000000000000000e+02
7.235940000000000000e+05,2.900000000000000000e+02
7.235950000000000000e+05,2.960000000000000000e+02
7.235960000000000000e+05,3.050000000000000000e+02
7.235970000000000000e+05,2.970000000000000000e+02
7.235980000000000000e+05,2.980000000000000000e+02
7.235990000000000000e+05,2.980000000000000000e+02
7.236000000000000000e+05,2.920000000000000000e+02
7.236010000000000000e+05,2.930000000000000000e+02
7.236020000000000000e+05,2.890000000000000000e+02
7.236030000000000000e+05,2.980000000000000000e+02
7.236040000000000000e+05,2.970000000000000000e+02
7.236050000000000000e+05,3.140000000000000000e+02
7.236060000000000000e+05,3.190000000000000000e+02
7.236070000000000000e+05,3.140000000000000000e+02
7.236080000000000000e+05,3.070000000000000000e+02
7.236090000000000000e+05,3.000000000000000000e+02
7.236100000000000000e+05,2.960000000000000000e+02
7.236110000000000000e+05,2.920000000000000000e+02
7.236120000000000000e+05,2.880000000000000000e+02
7.236130000000000000e+05,2.850000000000000000e+02
7.236140000000000000e+05,2.840000000000000000e+02
7.236150000000000000e+05,3.030000000000000000e+02
7.236160000000000000e+05,3.000000000000000000e+02
7.236170000000000000e+05,3.030000000000000000e+02
7.236180000000000000e+05,2.980000000000000000e+02
7.236190000000000000e+05,2.940000000000000000e+02
7.236200000000000000e+05,2.910000000000000000e+02
7.236210000000000000e+05,2.880000000000000000e+02
7.236220000000000000e+05,2.860000000000000000e+02
7.236230000000000000e+05,2.820000000000000000e+02
7.236240000000000000e+05,2.800000000000000000e+02
7.236250000000000000e+05,2.780000000000000000e+02
7.236260000000000000e+05,2.730000000000000000e+02
7.236270000000000000e+05,2.710000000000000000e+02
7.236280000000000000e+05,2.690000000000000000e+02
7.236290000000000000e+05,2.670000000000000000e+02
7.236300000000000000e+05,2.680000000000000000e+02
7.236310000000000000e+05,2.790000000000000000e+02
7.236320000000000000e+05,2.890000000000000000e+02
7.236330000000000000e+05,2.920000000000000000e+02
7.236340000000000000e+05,2.860000000000000000e+02
7.236350000000000000e+05,2.850000000000000000e+02
7.236360000000000000e+05,2.900000000000000000e+02
7.236370000000000000e+05,2.860000000000000000e+02
7.236380000000000000e+05,2.870000000000000000e+02
7.236390000000000000e+05,2.860000000000000000e+02
7.236400000000000000e+05,2.840000000000000000e+02
7.236410000000000000e+05,2.820000000000000000e+02
7.236420000000000000e+05,2.790000000000000000e+02
7.236430000000000000e+05,2.780000000000000000e+02
7.236440000000000000e+05,2.740000000000000000e+02
7.236450000000000000e+05,2.710000000000000000e+02
7.236460000000000000e+05,2.700000000000000000e+02
7.236470000000000000e+05,2.860000000000000000e+02
7.236480000000000000e+05,3.110000000000000000e+02
7.236490000000000000e+05,3.390000000000000000e+02
7.236500000000000000e+05,3.270000000000000000e+02
7.236510000000000000e+05,3.190000000000000000e+02
7.236520000000000000e+05,3.340000000000000000e+02
7.236530000000000000e+05,3.280000000000000000e+02
7.236540000000000000e+05,3.190000000000000000e+02
7.236550000000000000e+05,3.120000000000000000e+02
7.236560000000000000e+05,3.030000000000000000e+02
7.236570000000000000e+05,2.950000000000000000e+02
7.236580000000000000e+05,2.860000000000000000e+02
7.236590000000000000e+05,2.840000000000000000e+02
7.236600000000000000e+05,2.800000000000000000e+02
7.236610000000000000e+05,2.770000000000000000e+02
7.236620000000000000e+05,2.740000000000000000e+02
7.236630000000000000e+05,2.830000000000000000e+02
7.236640000000000000e+05,2.850000000000000000e+02
7.236650000000000000e+05,2.780000000000000000e+02
7.236760000000000000e+05,2.530000000000000000e+02
7.236770000000000000e+05,2.480000000000000000e+02
7.236780000000000000e+05,2.450000000000000000e+02
7.236790000000000000e+05,2.450000000000000000e+02
7.236800000000000000e+05,2.420000000000000000e+02
7.236810000000000000e+05,2.350000000000000000e+02
7.236820000000000000e+05,2.320000000000000000e+02
7.236830000000000000e+05,2.300000000000000000e+02
7.236840000000000000e+05,2.280000000000000000e+02
7.236850000000000000e+05,2.250000000000000000e+02
7.236860000000000000e+05,2.210000000000000000e+02
7.236870000000000000e+05,2.150000000000000000e+02
7.236890000000000000e+05,2.090000000000000000e+02
